conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Klasifikasi,Keyword
991654147609931777,Wed May 02 12:22:27 +0000 2018,0,@FirstMediaCares malam min. saya ingin pasang first media di daerah galaxy bekasi selatan. ada nomor yang bisa saya hubungi? trims ,991654147609931777,,FirstMediaCares,in,,0,2,0,https://x.com/undefined/status/991654147609931777,1328898782,,Negatif,
988710179158966272,Tue Apr 24 09:24:10 +0000 2018,0,@FirstMediaCares ini kenapa first media suka ada problem ya di daerah Bekasi Barat - Kota Harapan Indah? Kali ini problemnya apa ya kalo boleh tau min karna kalau kemarin karna kabel putus. :),988710179158966272,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/988710179158966272,283104680,,Negatif,
987261453198540800,Fri Apr 20 09:27:27 +0000 2018,0,@FirstMediaCares min ini first media lagi down? Di daerah bekasi barat - kota harapan Indah.,987261453198540800,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/987261453198540800,283104680,,Negatif,down
987250942750765056,Fri Apr 20 08:51:52 +0000 2018,0,@FirstMediaCares Kami jadi tidak nyaman sudah 1 bulan ini First Media sering kali gangguan di wilayah Griya Asri 2 Blok E2 Tambun Selatan Kabupaten Bekasi. Mohon penyelesaian tuntasnya,987252500142047232,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/987252500142047232,151160241,,Negatif,gangguan
986211238144167937,Tue Apr 17 12:01:50 +0000 2018,0,Ada yang punya saran untuk penggantian provider WiFi di daerah Bekasi kah? Heeeelppp... aing udh lelah sama First Media ini. Apalah yg first ,986213139422134273,,fifeineglory,in,,0,1,0,https://x.com/undefined/status/986213139422134273,60709438,,Negatif,
985459844827131904,Sun Apr 15 14:49:58 +0000 2018,0,@FirstMediaCares @firstmediacares min ini mau sampai kapan wilayah harapan indah bekasi mati. kok makin payah sih ini kualitas first media,985530679071948801,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/985530679071948801,2669305098,,Negatif,
984395859180662785,Thu Apr 12 11:40:36 +0000 2018,0,@FirstMediaCares min kok first media saya no connection ya? Daerah bekasi Barat - kota Harapan Indah. Tolong minta infonya ya min butuh internet secepatnya,984395859180662785,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/984395859180662785,283104680,,Positif,cepat
980994179651198977,Tue Apr 03 02:23:33 +0000 2018,0,@kompascom Kompas apakah menerima press release kenapa first media jaringannya mati di daerah bekasi sekitar tol becak ayu?,980994179651198977,,kompascom,in,,0,0,0,https://x.com/undefined/status/980994179651198977,490166663,,Negatif,
980748183553769473,Mon Apr 02 10:27:45 +0000 2018,0,@FirstMediaCares Kenapa first media belum masuk ke komplek perumahan sy pdhl lokasi kami berada di dlm kota Bekasi dan tdk jauh dari MM Mall,980753647813341185,,FirstMediaCares,in,,0,3,0,https://x.com/undefined/status/980753647813341185,179417001,,Negatif,
980376955286577152,Sun Apr 01 13:51:30 +0000 2018,0,@NetizenTofa @digembok @PartaiSocmed @joxzin_jogja @Takviri @MustofaNahra Lanjut absen ... Motorola Moto E3; Telkomsel; Denpasar Redmi 3S; Three; Lembang Mi A1; Indosat; Jakarta Samsung A9; First Media; Bekasi Nexus 5; Three; Cileunyi iPhone; XL Pangarengan Xiaomi Mi6; Telkom; Bekasi Oppo F5; Telkom; Pangkalan Bun,980442532164206592,,NickoAryaD,in,,0,0,0,https://x.com/undefined/status/980442532164206592,54234674,,Negatif,
980397257202720769,Sun Apr 01 10:51:35 +0000 2018,0,Apakah ini kabel First Media ? Lokasi di Perumahan Taman Sentosa Blok D-17 No.11 Ds. Pasirsari Kec. Cikarang Selatan Kab. Bekasi Mhn ditindaklanjuti @FirstMediaCares https://t.co/GMdWbwh6lP,980397257202720769,https://pbs.twimg.com/media/DZsSGRtUMAASJhb.jpg,,in,,0,0,0,https://x.com/undefined/status/980397257202720769,79738238,,Positif,aman
980073191019241472,Sat Mar 31 13:23:52 +0000 2018,0,@FirstMediaCares hallo ini Internet first media udah 1 hari lebih meninggal di area jaticempaka- bekasi.. mau sampe kapan ?,980073191019241472,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/980073191019241472,90196591,,Negatif,
979997702753693696,Sat Mar 31 08:23:54 +0000 2018,0,@FirstMediaCares min mau tanya daerah jalan lapangan bola Kranji Bekasi Barat sudah tercover jaringan first media belum ya? Thanks,979997702753693696,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/979997702753693696,58371727,,Positif,
970794676973273088,Mon Mar 05 22:54:22 +0000 2018,0,@FirstMediaCares aduuhh ini first media daerah bekasi gangguan lg ya?? Dari semalam jaringannya ga bisa ,970794676973273088,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/970794676973273088,36906324,,Negatif,gangguan
969579970119966727,Sun Mar 04 01:19:25 +0000 2018,0,@FirstMediaCares Sudah 2 Hari inet Dan tv kabelnya mati. Perusahaan besar Kaya gini? Janji jam 8 Pagi Hari ini nyala? Mana . 2018 masih aja molor ya cuma First Media. First Media jagonya Molor. Tolong urus daerah bekasi timur. Uda kompensasi ga dapet molor lagi. Pengen ngomong k'''l rasanya.,970106407742664704,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/970106407742664704,946186305083400193,,Negatif,lag
967713148068229120,Sun Feb 25 10:49:28 +0000 2018,2,Mhn bantu cek. Yg sy tahu box First Media. Lokasi Perumahan Taman Sentosa Blok D-16/30 RT27/RW08 Cikarang Selatan Kab. Bekasi 17530 @FirstMediaCares @ta_guh @mth_jack https://t.co/XUAkkAF4WU,967713148068229120,https://pbs.twimg.com/media/DW4B9fwU0AENLcw.jpg,,in,,0,0,0,https://x.com/undefined/status/967713148068229120,79738238,,Positif,aman
964474591509803008,Fri Feb 16 12:40:52 +0000 2018,0,@FirstMediaCares Sudah follow ya mohon penjelasannya dong.... kenapa First Media baik TV dan Internet MATOT di seputaran wilayah Villa Galaxy Bekasi Selatan sampai kapan ini ?,964479692190367750,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/964479692190367750,88168534,,Negatif,
961955037516722177,Fri Feb 09 13:28:47 +0000 2018,0,@FirstMediaCares kenapa internet first media dan tv Chanel saya ga ada koneksi ya? Bekasi Utara taman wisma asri,961955037516722177,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/961955037516722177,781351187383746560,,Positif,aman
959773955245596672,Sat Feb 03 13:01:57 +0000 2018,0,@FirstMediaCares selamat malam FIRST Media. Untuk daerah Pekayon Jaya Bekasi apakah sudah masuk dalam area cakupan untuk berlangganan? Terima kasih.,959773955245596672,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/959773955245596672,883961754564218881,,Negatif,
958766109401825281,Wed Jan 31 18:17:08 +0000 2018,0,@FirstMediaCares Min area Bekasi Barat Kota Baru lagi gangguan? ini internet dari tadi pagi ga bisa dipakai. Tapi ga ada pemberitahuan dari via manapun selain w telp langsung ke first media tp ga ada perubahan. Kembaliin bayaran nya untuk 1 hari ini! Rugi w.,958766109401825281,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/958766109401825281,279915752,,Negatif,gangguan
952848945046147072,Mon Jan 15 10:24:26 +0000 2018,1,Admin @FirstMediaCares mau tanya dimana sih lokasi sales office first media di daerah Bekasi? Terima kasih.,952848945046147072,,,in,,0,2,0,https://x.com/undefined/status/952848945046147072,108437935,,Negatif,
948065466332758016,Tue Jan 02 05:36:36 +0000 2018,0,@FirstMediaCares Mau tanya untuk daerah Jatibening (Pondok Gede Bekasi) sudah ada jaringan First Media belum ya?,948065466332758016,,FirstMediaCares,in,,0,3,0,https://x.com/undefined/status/948065466332758016,128209900,,Negatif,
947875997604495360,Mon Jan 01 17:03:43 +0000 2018,0,@FirstMediaCares selamat malam first media untuk daerah jatimulya bekasi timur sedang gangguan baik internet maupun tv kabel. Mohon diproses segera. Terimakasih,947875997604495360,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/947875997604495360,629998206,,Negatif,gangguan
943639369381847040,Thu Dec 21 00:28:52 +0000 2017,0,@FirstMediaCares di daerah Darmawangsa residence Bekasi sdh bisa pasang first media belum?,943639369381847040,,FirstMediaCares,in,,0,2,0,https://x.com/undefined/status/943639369381847040,119070737,,Negatif,
942997238397022208,Tue Dec 19 05:57:16 +0000 2017,0,Gagal Move On: Bekasi KPonline Seminggu telah berlalu lasca Rapat Kerja Nasional (Rakernas) Media Perdjoeangan FSPMI tahun 2017. Rakernas itu sendiri dilaksanakan 2 The post Gagal Move On appeared first on Koran Perdjoeangan. https://t.co/Pg0lYBSY9m https://t.co/adOt0BztV8,942997238397022208,https://pbs.twimg.com/media/DRYy_ShU8AA5jLt.jpg,,in,,0,0,0,https://x.com/undefined/status/942997238397022208,3053350034,,Negatif,
942287497794428928,Sun Dec 17 06:57:00 +0000 2017,0,@FirstMediaCares halo first media. Sudah 2 minggu lebih saya mengeluhkan internet yg super lambat hampir tidak berguna di graha indah jatimekar bekasi. Tapi sampai saat ini msh begini saja. Mohon segera di follow up. Thanks,942287497794428928,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/942287497794428928,56912365,,Negatif,lambat
937887465657925632,Tue Dec 05 10:24:38 +0000 2017,0,@Denny_Coverdale @brogatz @FirstMediaCares karena di bekasi kabelnya first yg paling kemana mana? pilihannya first media atau indie home,937991092007460864,,Denny_Coverdale,in,,0,0,0,https://x.com/undefined/status/937991092007460864,65139289,,Negatif,
937304056409726981,Sun Dec 03 12:54:35 +0000 2017,0,@FirstMediaCares apakah internet jaringan first media bekasi selatan sedang terjadi gangguan? Sehingga dari kemarin saya tidak mendapat akses internet.,937304056409726981,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/937304056409726981,485423398,,Negatif,gangguan
937224725935284224,Sun Dec 03 07:39:22 +0000 2017,0,@FirstMediaCares tolong cek daerah bekasi barat first media saya mati nyala mati nyala apakah error sudah 2 hari loh,937224725935284224,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/937224725935284224,219612023,,Negatif,error
933577019811495936,Thu Nov 23 07:10:50 +0000 2017,0,@FirstMediaCares Min kenapa internet First Media sering RTO alias mati di daerah bintara jaya bekasi mohon segera di perbaiki.,933593666714603521,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/933593666714603521,56726556,,Negatif,
933219345395736576,Wed Nov 22 06:23:24 +0000 2017,0,@FirstMediaCares saya mau complain. First media sering ada gangguan selama 1 bulan terakhir. Kurang lebih sudah 5 kali gangguan jaringan sehingga internet off selama 1 hari. Kenapa ya? Rumah saya di jatiasih bekasi,933219345395736576,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/933219345395736576,43491959,,Negatif,gangguan
926500072241561600,Fri Nov 03 17:25:03 +0000 2017,0,@FirstMediaCares @willdjaja Cih CSnya bilangnya di daerah pondok gede bekasi aman yg orang first media liat data yg mana sih????,926500481676984320,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/926500481676984320,275461074,,Positif,aman
925402253783048192,Tue Oct 31 16:41:05 +0000 2017,0,https://t.co/lWOEf3h1o9 First Media Bekasi Daftar Sekarang!,925402253783048192,,,in,,0,0,0,https://x.com/undefined/status/925402253783048192,2614067089,,Negatif,
922086964416847872,Sun Oct 22 13:07:18 +0000 2017,0,Min ini first media area jatiasih bekasi kenapa gak bisa internetnya? Udah hampir 4 jam nih. https://t.co/9uakwP6JxF,922086964416847872,,,in,,0,0,0,https://x.com/undefined/status/922086964416847872,819749801709273088,,Negatif,
921673617875668994,Sat Oct 21 09:44:49 +0000 2017,0,@FirstMediaCares selamat sore maaf mau tanya first media lagi error ya? lampu di modemnya berkedip terus? saya didaerah Jati Mekar Bekasi,921673617875668994,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/921673617875668994,397261838,,Negatif,error
919134537791107072,Sat Oct 14 09:35:25 +0000 2017,0,@FirstMediaCares min ini first media daerah bekasi barat eror kenapa ya? makasih,919134537791107072,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/919134537791107072,459999528,,Negatif,
916264115055738880,Fri Oct 06 11:29:23 +0000 2017,0,@FirstMediaCares tolong di cek first media area jatimulya bekasi timur ini gangguan terus mohon di lancarkan,916264115055738880,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/916264115055738880,834365032922112000,,Negatif,gangguan
907502319142543360,Tue Sep 12 07:13:08 +0000 2017,0,@FirstMediaCares layanan first media di Jakasampurna Bekasi kembali bermasalah lagi? Apa dosa dan salah kami sehingga kami jadi korban?,907502319142543360,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/907502319142543360,117907590,,Negatif,lag
899291598646763520,Sun Aug 20 15:26:39 +0000 2017,0,Korban First Travel di Bekasi Stres - https://t.co/PjP16ltYIE https://t.co/oA1fnOrOUH,899291598646763520,https://pbs.twimg.com/media/DHrs8UwUAAEuVZ5.jpg,,in,,0,0,0,https://x.com/undefined/status/899291598646763520,626787773,,Negatif,
894355475126288384,Mon Aug 07 00:53:01 +0000 2017,0,@FirstMediaCares bisa infokan alamat kantor first media di bekasi?,894360699811409920,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/894360699811409920,2825976866,,Negatif,
893817271960850432,Sat Aug 05 12:53:38 +0000 2017,0,@FirstMediaCares Min kenapa alat wifi bawaan first media selalu location di bekasi padahal saya di kebayoran baru jakarta,893817271960850432,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/893817271960850432,19148670,,Negatif,
892193975762796545,Tue Aug 01 01:23:14 +0000 2017,0,@FirstMediaCares pagi mau tanya kalau utk daerah perumahan bji kelurahan duren Jaya kec bekasi timur sdh tercover first media belum,892193975762796545,,FirstMediaCares,in,,0,2,0,https://x.com/undefined/status/892193975762796545,65907498,,Negatif,
891455778111934464,Sun Jul 30 00:29:54 +0000 2017,0,@FirstMediaCares pagi first media saya mau laporan internet gangguan link down alamat sy purigading villa besakih blok H11/18 kote bekasi https://t.co/0klAG2NiWj,891455778111934464,https://pbs.twimg.com/media/DF8WR6oVwAAQNl5.jpg,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/891455778111934464,2171597737,,Negatif,gangguan
886445982572990468,Sun Jul 16 04:42:46 +0000 2017,0,@FirstMediaCares mau pasang first media di grand residance city Bekasi cimuning . Mohon dibantu,886445982572990468,,FirstMediaCares,in,,0,2,0,https://x.com/undefined/status/886445982572990468,780124530912088064,,Negatif,
884420478332354560,Mon Jul 10 14:34:08 +0000 2017,0,@FirstMediaCares kok di daerah perum taman narogong indah bekasi di RT saya tidak masuk first media ya? Padahal di RT lain sudah masuk,884420478332354560,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/884420478332354560,185067241,,Positif,aman
884168750013890560,Sun Jul 09 21:53:51 +0000 2017,0,#CariAlamat Alamat First Media Bekasi Selatan Bekasi https://t.co/QoLns60tDD,884168750013890560,,,in,,0,0,0,https://x.com/undefined/status/884168750013890560,270214454,,Negatif,
883960002825773056,Sun Jul 09 08:04:22 +0000 2017,0,Min permisi apakah daerah saya sudah masuk layanan first media ? @FirstMediaCares (posisi vila gading harapan uj.harapan babelan bekasi ),883960002825773056,,,in,,0,1,0,https://x.com/undefined/status/883960002825773056,530947618,,Negatif,
881384014388449281,Sun Jul 02 05:28:19 +0000 2017,1,@FirstMediaCares min mau tanya daerah jalan lapangan bola Kranji Bekasi Barat sudah tercover jaringan first media belum ya? Thanks,881384014388449281,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/881384014388449281,58371727,,Positif,
877524779208548354,Wed Jun 21 13:53:05 +0000 2017,0,@FirstMediaCares selamat malam. Saya pelanggan first media dari Bekasi. Knp.ya kadang wifi suka lemot bgt kalo download? Tolong perbaiki.tks,877524779208548354,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/877524779208548354,83090074,,Negatif,lemot
873931705282813952,Sun Jun 11 15:55:30 +0000 2017,0,@FirstMediaCares apa kah koneksi internet first media bekasi sedang ada gangguan hingga menyebabkan internet lamban?,873931705282813952,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/873931705282813952,485423398,,Negatif,gangguan
872851481128558592,Thu Jun 08 16:23:04 +0000 2017,0,CARA BERLANGGANAN FIRST MEDIA BEKASI | @scoopit https://t.co/2tPPjygBfR,872851481128558592,,,in,,0,0,0,https://x.com/undefined/status/872851481128558592,286660507,,Negatif,
867561417720840192,Thu May 25 02:02:15 +0000 2017,0,@FirstMediaCares dbilang call center alamat baru tdk ada jaringan.sy cba browsing Komplek kranggan permai masuk kok di first media bekasi,867561417720840192,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/867561417720840192,44133720,,Negatif,
862268495198801922,Wed May 10 11:30:04 +0000 2017,0,Hai kak @FirstMediaCares kok jaringan First Media di Bekasi jadi lambreta ya? Sekedar load foto di WhatsApp aja lama ,862268495198801922,,,in,,0,1,0,https://x.com/undefined/status/862268495198801922,147417774,,Negatif,
856854680692858880,Tue Apr 25 12:57:30 +0000 2017,0,@FirstMediaCares jaringan First Media di daerah bekasi lagi ada gangguan?,856854680692858880,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/856854680692858880,93915433,,Negatif,gangguan
854352339225858051,Tue Apr 18 15:14:05 +0000 2017,0,@FirstMediaCares dari jam 12 kenapa jaringan first media di daerah narogong bekasi timur tidak bisa ya? internet dan tv kabelnya mati total?,854352339225858051,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/854352339225858051,2196715296,,Negatif,
854352220208287744,Tue Apr 18 15:13:37 +0000 2017,0,@FirstMediaCares dari jam 12 kenapa jaringan first media di daerah narogong bekasi timur tidak bisa ya? internet dan tv kabelnya mati total.,854352220208287744,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/854352220208287744,2196715296,,Negatif,
854323077915656192,Tue Apr 18 13:17:48 +0000 2017,0,@FirstMediaCares dari jam 12 kenapa jaringan first media di daerah narogong bekasi timur tidak bisa ya? internet dan tv kabelnya mati total,854323077915656192,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/854323077915656192,2196715296,,Negatif,
854293510182150145,Tue Apr 18 11:20:19 +0000 2017,0,@FirstMediaCares untuk wilayah bekasi timur first media tidak bisa internetnya dan tv kabelnya . Apakah sedang ada gangguan? Mohondiperbaiki,854293510182150145,,FirstMediaCares,in,,0,3,0,https://x.com/undefined/status/854293510182150145,834365032922112000,,Negatif,gangguan
854256530140520448,Tue Apr 18 08:53:22 +0000 2017,0,@FirstMediaCares min first media di daerah perumahan pondok timur indah bekasi lagi gamgguan ya? mohon info nya thanks,854256530140520448,,FirstMediaCares,in,,0,2,0,https://x.com/undefined/status/854256530140520448,295530843,,Negatif,lag
852701320838381568,Fri Apr 14 01:53:31 +0000 2017,0,Knp first media bekasi klo ada ganngguan siran susah dihubungi...,852701320838381568,,,in,,0,0,0,https://x.com/undefined/status/852701320838381568,3146586776,,Negatif,
845479277134950402,Sat Mar 25 03:35:42 +0000 2017,0,@FirstMediaCares Hallo slmt siang. Min mau tanya first media lagi gangguan ya di area Bekasi barat? Makasih.,845479277134950402,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/845479277134950402,3792221954,,Negatif,gangguan
845065573436313600,Fri Mar 24 00:11:47 +0000 2017,0,@FirstMediaCares Apakah ini box properti First Media? Baru saja rontok kabelnya kesangkut truk di Pedurenan Jatiluhur Jatiasih Bekasi#info https://t.co/ZXxLchUb6p,845065573436313600,https://pbs.twimg.com/media/C7pGneiVYAIlI4z.jpg,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/845065573436313600,2907352484,,Negatif,
843225878758752256,Sat Mar 18 22:21:30 +0000 2017,0,https://t.co/vlH8m4bSfA Promo first media bekasi,843225878758752256,,,in,,0,0,0,https://x.com/undefined/status/843225878758752256,2614067089,,Promosi,promo
836392971545149440,Tue Feb 28 01:49:58 +0000 2017,0,@FirstMediaCares min.. bintara jaya IV Bekasi sudah tercover sama first media belum ya? biaya instalasinya berapa?,836392971545149440,,FirstMediaCares,in,,0,2,0,https://x.com/undefined/status/836392971545149440,147965735,,Negatif,
831845143376334849,Wed Feb 15 12:38:31 +0000 2017,0,First Media ( KO9 Squad Bekasi ) Trip to Kawah Putih bandung https://t.co/Vl1G6ph2G0,831845143376334849,https://pbs.twimg.com/media/C4tOud9VMAAWfOk.jpg,,in,,0,0,0,https://x.com/undefined/status/831845143376334849,4671018085,,Negatif,
831844703075131393,Wed Feb 15 12:36:46 +0000 2017,0,First Media ( KO9 Squad Bekasi ) Trip to ciwidey bandung https://t.co/ScX1VTa3Jw,831844703075131393,https://pbs.twimg.com/media/C4tOVCYVYAAWzS3.jpg,,in,,0,0,0,https://x.com/undefined/status/831844703075131393,4671018085,,Negatif,
831844221355188225,Wed Feb 15 12:34:51 +0000 2017,0,First Media ( KO9 Squad Bekasi ) Trip to ciwidey bandung https://t.co/9Bxito9h4U,831844221355188225,https://pbs.twimg.com/media/C4tN5XRUMAQvfeO.jpg,,in,,0,0,0,https://x.com/undefined/status/831844221355188225,4671018085,,Negatif,
828921334897876993,Tue Feb 07 11:00:21 +0000 2017,1,Beberapa tahun terakhir siy gue puas sama layanan First Media di Bekasi terutama di Bekasi Selatan ya.. Puas dg ukuran gue jarang komplen,828921334897876993,,,in,,0,0,0,https://x.com/undefined/status/828921334897876993,46555714,,Positif,puas
828920966432518144,Tue Feb 07 10:58:53 +0000 2017,1,Dear Para Pemakai TV Kabel ada rekomendasi TV Kabel (+internet) yg OK u/ wilayah Sawangan/Depok? Gue di Bekasi pakai First Media,828920966432518144,,,in,,0,0,0,https://x.com/undefined/status/828920966432518144,46555714,,Negatif,
827023645381767168,Thu Feb 02 05:19:37 +0000 2017,0,First Media lagi gaNgguaN kah kok maTi posisi di bekasi utara,827023645381767168,,,in,,0,0,0,https://x.com/undefined/status/827023645381767168,825638924621983744,,Negatif,gangguan
817734366168129536,Wed Jan 11 12:56:09 +0000 2017,0,@FirstMediaCares min kalo mau berlangganan internet first media gimana caranya ya? sy domisili Bekasi. thanks,819166006442479616,,FirstMediaCares,in,,0,4,0,https://x.com/undefined/status/819166006442479616,474771702,,Positif,
814277312338227200,Sat Dec 31 03:17:27 +0000 2016,0,@firstmediacares min mau tanya apakah diarea perumahan tridaya indah 2 tambun selatan bekasi udah tercover jaringan first media?,815034102222974976,,FirstMediaCares,in,,0,2,0,https://x.com/undefined/status/815034102222974976,120501410,,Negatif,
814396062190354433,Thu Dec 29 09:02:06 +0000 2016,0,Kabel apa mie tuh (at First Media Hub Bekasi) https://t.co/T3QhCL237F,814396062190354433,,,in,,0,0,0,https://x.com/undefined/status/814396062190354433,625576696,,Negatif,
811201169716494337,Tue Dec 20 13:26:44 +0000 2016,0,#ceritamemalukan itu Akses First Media dari Bekasi-Pondok Bambu putus seharian dan pelanggannya gak dapat sekadar kata maaf,811201169716494337,,,in,,1,2,0,https://x.com/undefined/status/811201169716494337,15836825,,Negatif,
809981232578605061,Sat Dec 17 04:39:09 +0000 2016,0,@FirstMediaCares kenapa first media untuk layanan internetnya gangguan? Sy didaerah bekasi utara,809981232578605061,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/809981232578605061,1094299656,,Negatif,gangguan
808655674448060416,Tue Dec 13 12:51:51 +0000 2016,0,@FirstMediaCares tolonglah kenapa ini di rumah saya First Media ga bisa ngapa-ngapain :( di Jatisampurna Bekasi,808655674448060416,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/808655674448060416,200618183,,Negatif,
807969727905611776,Sun Dec 11 15:26:09 +0000 2016,0,Info promo pendaftaran dan cara pembayaran paket internet first media Bekasi. kunjungi https://t.co/GAFdc6vQdf,807969727905611776,,,in,,0,0,0,https://x.com/undefined/status/807969727905611776,807412603995627520,,Promosi,promo
798400400621707264,Tue Nov 15 05:41:03 +0000 2016,0,Saya mengirim 13 foto di Facebook dalam album Try Story Telling SMPN 31 Bekasi Google Club Science First https://t.co/aK8y8uFSCU,798400400621707264,,,in,,0,0,0,https://x.com/undefined/status/798400400621707264,102078108,,Negatif,
795789187119136768,Tue Nov 08 00:45:01 +0000 2016,0,@FirstMediaCares admin mau tanya utk wilayah di kemang pramata 5 bekasi udh tercover first media blm? Thx,795789187119136768,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/795789187119136768,75499857,,Negatif,
795487619333267456,Mon Nov 07 04:46:42 +0000 2016,0,At First Media Hub Bekasi https://t.co/z4uq19Vaxz,795487619333267456,,,in,,0,0,0,https://x.com/undefined/status/795487619333267456,625576696,,Negatif,
794556466212409344,Fri Nov 04 15:06:38 +0000 2016,0,@FirstMediaCares daerah bekasi utara jl.mangga manalagi perumahan Taman wisma asri kelurahan Teluk pucung dah ter cover first media ya?,794556466212409344,,FirstMediaCares,in,,0,3,0,https://x.com/undefined/status/794556466212409344,592826946,,Negatif,lag
790750984452448256,Tue Oct 25 05:29:08 +0000 2016,0,@FirstMediaCares halo di perumahan permata hijau permai bekasi utara bisa pasang first media ga?,790787254083919873,,FirstMediaCares,in,,0,3,0,https://x.com/undefined/status/790787254083919873,2536477537,,Negatif,
786428762774568960,Thu Oct 13 04:50:02 +0000 2016,0,@FirstMediaCares siang min. Mau pasang first media di alamat ini Jln. Bintara 12 A Bintara Bekasi Barat. Bisa gk yaa?,786428762774568960,,FirstMediaCares,in,,0,5,0,https://x.com/undefined/status/786428762774568960,489152827,,Negatif,
784753266273886210,Sat Oct 08 13:52:13 +0000 2016,0,Lowongan Sales First Media Bekasi &amp; Dist.First Media Karawang https://t.co/5IT3xi8tmI &lt;-- Apply #loker,784753266273886210,,,in,,0,0,0,https://x.com/undefined/status/784753266273886210,310126458,,Negatif,
784751738855104517,Sat Oct 08 13:46:09 +0000 2016,0,Follow @Coltliq90 || Lowongan Sales First Media Bekasi &amp; Dist.First Media Karawang https://t.co/rtCcUXXgZx,784751738855104517,,,in,,0,0,0,https://x.com/undefined/status/784751738855104517,2893722433,,Negatif,
784686646478319616,Sat Oct 08 09:27:29 +0000 2016,0,Lowongan Sales First Media Bekasi &amp; Karawang https://t.co/yiLKEigC2o,784686646478319616,,,in,,0,0,0,https://x.com/undefined/status/784686646478319616,2483019972,,Negatif,
784686640744632320,Sat Oct 08 09:27:28 +0000 2016,0,Lowongan Sales First Media Bekasi &amp; Karawang https://t.co/Kd6MIlzXqW,784686640744632320,,,in,,0,0,0,https://x.com/undefined/status/784686640744632320,2474762946,,Negatif,
784680903851122688,Sat Oct 08 09:04:40 +0000 2016,0,Lowongan Sales First Media Bekasi &amp; Karawang https://t.co/8vHvqXgg5n #loker,784680903851122688,,,in,,0,0,0,https://x.com/undefined/status/784680903851122688,263168075,,Negatif,
774440155763531776,Sat Sep 10 02:51:36 +0000 2016,0,@FirstMediaCares rmh sy di Perumahan Duren Jaya (Bekasi Timur). Apa bisa sy berlangganan First Media? Dan bgmn carany? Tq,774440155763531776,,FirstMediaCares,in,,0,0,0,https://x.com/undefined/status/774440155763531776,4500236068,,Negatif,
767547856748097536,Mon Aug 22 02:24:04 +0000 2016,0,@FirstMediaCares Min saya sangat berminat untuk pasang internet First Media dirumah saya. rumah saya di Perum Duren Jaya Permai Bekasi,767547856748097536,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/767547856748097536,243237931,,Negatif,
763060590185107456,Tue Aug 09 17:13:16 +0000 2016,0,@FirstMediaCares wilayah rawalumbu jembatan 12 bekasi udh tercover jaringan first media blm ya?,763060590185107456,,FirstMediaCares,in,,0,1,0,https://x.com/undefined/status/763060590185107456,66673243,,Negatif,
